Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99
HDAL_III_A_1	17029.227547652037	17882.87731084336	19725.995856534384	20524.01888678974	21467.125136747363	23061.028404940073	25383.189996879122	28072.627167867642	29810.385257526526	32400.066577655823	35224.79456501974	37570.38366733856	40350.263798338536	42393.87651146265	44501.70132581499	46565.030167528945	48256.83482219579	50315.07608855456	51666.42824415222	52093.30668786156	53755.62976999547	54902.0400202781	55518.71107867278	55347.82162376034	55578.407068002765	55762.428703329606	56291.666802060055	56650.62623623763	56646.92200597601	56431.151648260515	56497.39175066793	57131.77485769552	57098.591006693234	56824.960864145825	57240.562940674	57960.348839819395	57867.53850296199	58145.473700903494	57965.92174075263	58283.88316448441	58443.15938601353	58182.91164509752	57240.63701116307	56732.122843796744	56397.75307000883	55929.245192205584	55660.924474005085	55295.65299063421	55290.808430231606	54988.73387797719	54629.907106072416	54458.791396978486	54176.518697708445	52693.205401301326	52454.341155849776	52469.07637718093	52205.38511837129	51358.9075864235	50402.4138873463	50248.95050209194	49864.72200821656	49639.98808201518	49463.77301505739	49108.28612795601	48710.161602363296	47602.02400463472	46292.40370181616	45298.68264838772	44195.99414422502	43580.61133548101	43294.41407782493	43405.74828261261	42976.91351802099	42256.48014977479	41226.2880137467	40339.7502029114	39937.5922725692	39425.75283760095	38568.790012617945	37318.852758601264	36315.44727821913	35237.69570395957	34421.58362043317	33530.61710285947	32205.11628718836	30670.664824164283	29049.962162942804	27634.492153824864	26014.648760554774	24315.821362587107	22332.55882255448	19939.052734240435	16597.15793046174	14325.555355328934	12695.8497434392	10401.336967394836	7556.309042544351	5672.638297140271	3741.8795817913874	1630.5351693521877
HDAL_III_A_3	16034.081879798317	16092.989672696536	16944.226292721858	17016.335172566647	17525.72203851395	19150.9776808811	21062.44964985036	23166.209845049852	25282.109145329134	27675.950367197904	30240.165890610384	32897.577800003615	35853.477635802876	37050.2974287344	39083.555288764604	41574.97697308412	43414.78866250242	45612.07761266482	47494.952644933735	48414.3600569211	50320.52938020428	51616.305917965205	52030.38583670779	51744.1951816633	52285.99354205943	52500.9599763878	52901.59043219237	53393.0028849409	53317.4596406268	52733.10483238792	52730.21304406123	53389.09948471744	53401.755486914946	53255.93848770914	53637.94561951715	54028.26355696961	53643.06450718029	53768.5216526241	53466.66450804304	53551.48493619706	53561.550894094165	53459.68911929606	52691.71499927611	52230.2632377697	52114.68013418651	51792.89927352199	51572.693752300656	51188.456750576624	51290.91054645349	50820.53004195697	50167.23940688196	50100.32963630407	50005.482021139636	49675.537289905915	49719.05521035803	49804.35058968465	49998.39110450355	49535.751393528204	48585.969005172585	48620.34627134537	48403.312628254476	48348.813629107965	48195.05431838157	47948.20593706518	47464.57454980502	45642.2207210904	43865.14945425894	42417.2029243181	41670.29957298027	41336.163326817004	41208.69012688534	41154.64877833448	40742.1816852795	40056.01104550906	38797.48258314135	37439.219407501936	36919.4433932151	36840.06591594852	36228.35507303647	35326.55977373259	34244.058665247154	32875.692002985576	31763.357427471026	30848.500451531483	29837.0349186928	28272.669800879237	26529.12171365271	25243.493680202828	23712.816276683145	22459.7311726574	20591.420189024266	18213.431207105525	14886.695602394097	12585.607176461717	11242.169199572316	9199.556471581038	7084.842467096765	5171.793288683546	3241.1034153414926	1454.9660128854177
HDAL_III_A_4	28905.680087496858	29827.568854635872	31629.40986977001	32685.898156517702	33898.47338452347	36315.65330901012	40117.06076006433	43738.0895815441	46774.6379069802	51350.89671236417	55838.51372231938	59931.70754454908	65542.0889991301	68241.53871771478	71518.89454867411	74951.03793065705	76904.3758574435	79561.39648093864	82045.66824101839	83917.21557002417	86744.06222515239	88721.88982253919	89701.69339344492	89260.70595815394	90180.74631003954	90366.70825377479	92030.40785618579	93015.79295119645	93063.63448773761	93068.99192702745	93617.62975195817	95192.39004392833	95816.25346505622	96195.93284728455	97143.88650970692	98137.54532127504	97672.42653833659	98542.52165440346	99328.08461806357	100183.05009375488	100680.91073238924	100724.07248425337	98553.71984907627	97284.07720110954	96213.87766881673	95533.0681186762	95626.86132467401	95539.7782520096	95709.11188864608	95357.39889928103	94595.68784575655	94046.9953446283	93844.96238224432	92406.13613238945	92982.98515518551	93508.56745359277	93506.99411064084	92779.91293182626	92195.09776532612	92335.13756617132	91796.44582827426	91726.92024594429	91699.8885849266	91194.57216080652	90726.9301847157	88998.84288893046	86525.4921091879	84168.95136311153	82378.10721456997	81622.89149741555	81137.99794720365	81775.12857378557	81049.27846849653	80223.87014951445	77883.01383408779	75618.80184770847	75168.92400081901	74698.37552269005	73446.94918309138	71862.63060023349	70070.92497833772	67726.84758234923	66501.12888291672	64325.27883548944	61689.53819596288	59137.93499903644	56234.489266285746	53175.8447279555	50188.54330479109	46940.81803712371	42852.9965359677	38243.048493076894	31653.09290394627	27273.2720705573	24352.673220119512	19370.323721609264	14077.181215751752	10820.255360129102	7310.942395184421	3288.3812808968896
HDAL_III_H_1	35258.69410150909	36448.559295846215	39619.92876033257	40836.43008728799	42489.21041426866	44746.365271158465	49157.29968778226	53856.77419018837	59950.6202131227	66347.76780593215	71864.99077861811	75993.41593190224	81526.41032308001	85358.89124463798	89056.47363760788	93167.5569176426	95753.48027457825	98918.30868331114	102570.89261649716	105452.04268235924	109064.0064793137	111791.8903878925	113470.16678380185	112968.3707901883	112646.34254827656	112528.43122313856	114097.85049515821	114652.76728730694	114241.90474460753	113965.02289068092	114490.85053148877	115414.40409102812	114658.62309119289	113835.79139180458	114226.3560122485	114389.81375398547	113156.1481542426	112497.30679663835	111091.98160537802	109963.04278714632	109852.80770943295	109599.08417254091	107033.89751969444	105780.14633010158	104923.45275233372	104103.39994524328	103625.938628868	103134.80432222481	103509.62118750693	103528.81915158793	102408.81030829807	101762.63065674932	101337.59190152436	98937.2434210749	99260.66662064006	99205.31359525886	99477.57270923814	98546.86722590233	97482.62397516037	97078.1609742064	96050.68771915018	96063.2852842078	95491.86987802385	95242.13023595582	93755.91010484962	90870.9889545932	87281.66340484092	84550.00390202046	82799.71208772737	81792.27599942134	81285.82064095163	81080.26246389982	79867.57450182426	78152.88953533344	75708.53250702452	73869.34125214536	72742.45953640342	71956.77776778357	70515.92404829137	69182.4770003483	67128.90065563361	64562.03770908844	62877.67628381485	60212.493412054646	57407.48670077868	54025.163141102756	51428.58538396504	49180.814627096384	46057.76932677636	41463.19183081948	38704.476279314826	34638.087975420494	28501.81139017409	24798.51229964192	22292.316804605027	19052.94824881496	14531.131936563757	11074.175891929233	6807.868753407023	3024.1267190807894
HDAL_III_H_18	30043.126545896313	30831.64702834009	32526.772914862926	33656.19404246074	35091.38881001731	37839.62868345822	41325.552674983424	44808.35777981494	48359.19950057042	53107.74117867379	57903.66716138113	62111.240026280095	66732.36625736444	69208.50999355658	72124.4284224376	75606.8199984452	78245.94576758664	81297.75125051766	84021.60046276142	86026.10208713239	88471.60057107288	90157.91623845065	91282.13603945398	91018.16934765232	91171.89683361721	91375.89305749479	92447.9605507814	93174.33887833827	93203.66932855868	92898.41957484961	93444.97411306393	94499.20906270063	94547.37641275383	94412.5937829252	94926.29088075145	95634.87700408294	94890.08987598063	94787.5173845415	94492.0950964902	94589.74510064634	94609.25919556578	94324.79926787582	92824.17880844406	92331.39054271989	92133.38209712092	91183.87759382073	90770.12293954137	90391.23963296339	90211.07821291049	89645.72780314977	88448.81062129793	87832.1973661044	87426.64408524605	86171.52948660236	86058.92665803111	85901.67835547792	85532.18810190818	84790.91946503457	83705.34894520507	83534.125933076	82855.42126427105	82388.82579694859	81833.61353572972	81103.61034756688	80029.44205026998	77497.03843011681	74783.96034285218	72277.71173311993	70700.11213638855	69942.86851681981	69148.87549045579	68637.47521944296	67733.29380877884	66470.28710468134	64350.726416815625	62184.991480159864	61190.56792639665	60491.83545826237	59427.24487749489	57979.63579087682	56298.42482469867	54709.86282054785	53292.31359817932	51671.46086242066	49732.5934310386	46984.773109728216	44517.402937673796	42593.09889913862	40337.02277825307	37715.004741190736	35203.11195253594	32047.608299782238	27016.871677645668	23402.657464447533	20947.3080385555	17279.58965996277	12932.492071584576	9771.32450618859	6145.932740688274	2592.8045603170817
HDAL_III_H_3	27502.710599854214	28862.576803291326	32199.023676013094	32605.809186147166	33697.831331107926	35867.23703425715	40381.584004145785	44979.63629844488	50266.376232777664	55330.84340978918	59206.98946304023	62774.87209105679	68072.32448653685	70155.42754642562	73830.71211606539	76737.37088331528	78393.15135606682	80218.49640432546	82954.69034996947	84992.33905007575	87845.52975546922	90160.50361310734	90463.32730218918	89277.86402184595	89556.85573301364	89172.11918118653	89717.73306212	90192.00607799845	89546.6591075079	88997.19342563333	89363.80498455082	90368.2088675389	90163.37750456731	89776.30705206638	90094.24740706827	89924.01918622767	88774.67933153451	88217.11809496453	86738.85490698006	85119.40987927606	85007.98899376368	84952.10122366312	82599.31640191612	81007.51810686941	80437.70684015041	80217.45498931975	80227.5662567006	79907.00668220872	80656.87193469676	81205.1163149874	79822.78566774938	79021.9186145101	79046.3955733226	77914.26623040515	78582.46463560512	78853.20094517713	79557.77210739168	79378.5940173653	79021.27064586534	79096.3212347213	78655.92943258434	78899.75892030285	78700.53453136003	78316.41555095463	77053.83873934571	74705.48687056756	71589.61102568689	69348.92301004204	68508.45224484285	67617.67025292428	67354.82005414095	67480.08925134715	66920.04927354335	65489.72215722458	63716.21291436459	62646.17285829776	62270.82061249598	62131.390369808454	60755.65549737296	59990.17883259538	58208.14295230181	55805.68861188435	54307.97130356649	51660.64901966746	49266.17009937414	46882.80966406556	44882.486696233704	43279.56159454054	40913.716243742165	36587.42016254792	33985.48973096362	29536.940800860808	22993.67512266386	19156.946153615656	16689.622586971513	14260.27299876192	11845.661889833707	9105.57732054669	5922.543515041014	2612.9221789206877
HDAL_III_H_4	19816.30721760748	20255.938364993235	21318.965964878244	22150.71749713696	23312.47774123354	25193.902729939928	27132.47300148386	29119.050665998344	31192.776383542227	33941.53230202064	36750.51840331903	39385.7284315987	42195.95794029281	43563.93078833929	45206.10470267967	47457.35964961165	48656.849136533114	50265.446421333676	51992.99547217131	53060.28709962232	54388.74049799762	55383.08284496242	55959.84321075829	55733.70315766456	55923.56905469937	56014.76857122644	56420.6143801942	56747.40060971488	56742.61616807136	56318.353878472764	56428.111641803196	56929.49640785869	56915.13419256905	56710.83280991319	57176.36371595362	57616.1593547854	57145.88094785519	57099.73769222752	57118.09468649787	57256.93036948179	57151.601299469134	56924.58183848297	56160.69417465518	55568.70868716875	55254.896430832865	54516.45520003339	54215.371802871814	53924.32826721628	53642.62043573214	53124.92943267342	52413.02416893241	52231.773480736134	51963.54106575701	51378.69382355508	51153.54550535028	50969.98848771037	50753.23625347199	50221.255850793284	49503.86862277734	49462.76341334996	49005.87228416168	48831.166833368625	48611.15999751275	48275.87474081878	47656.1105632187	46181.47129658915	44643.85628358986	43277.01549289592	42355.035254603485	41700.92711282323	41305.87856591792	40936.0668002372	40253.96449256496	39472.409878155944	38298.705066984694	37038.20035532437	36397.18803275759	36038.379711419715	35592.69414429187	34812.66397597195	33846.216948326146	32881.95929631132	31911.74658015443	30978.035544396662	29997.335310092407	28515.085709573214	27130.108779149206	26100.722688597558	24786.833333983013	23332.85667131399	21775.59262544112	19869.50701923663	16733.003968951303	14421.192743112219	12827.352809554615	10552.039426511985	7756.799149690657	5750.689427106303	3624.228544867504	1454.9321291400884
HDAL_PF_A_1	19342.816598200574	20635.480541902467	22051.559315249826	23363.882337485706	24739.10722656065	27344.445938546578	29158.010899569173	31049.87703215265	33567.94048030803	35777.88480819273	38136.5314228735	41130.32115415142	43605.29339706418	45265.07693575282	47444.43441608389	50257.09796605894	51611.4293695624	53529.40378719126	55403.508639693464	56761.0927053679	58251.35450454383	59656.91335845257	60391.87315048523	60485.87427571684	61200.27711914632	61589.16085449173	61917.92601212255	62323.33250712758	62550.120229227374	62326.68406792159	62251.09705320566	62751.32470083858	62692.01798284404	62380.79908253815	62562.944131041	62885.730149129166	62160.51600918311	62192.439819721105	61461.98274525786	61210.915710066714	60785.98687901202	60656.0365952701	60358.60234434065	59964.7070001452	59824.039902165125	59440.10177523691	59401.65365966266	59682.81648918587	59712.6716332002	59104.259424673626	58507.57196139606	58776.16431483472	58673.654742126324	58228.803627143214	58083.97366251066	57792.69398085193	57829.591431368506	58017.0447680727	57949.92172845069	58314.95549617019	58513.71393192604	58787.15267399272	58876.46628531666	58930.83467100053	58608.719317694646	57394.26515576589	56120.47242912057	55057.3310849246	54113.30307823486	53601.7395369761	53097.08774577362	52664.83128080592	51677.53705063571	51496.439697172544	50325.600679444906	48851.81765717044	48228.123742286436	47958.679434285885	47537.773249427126	47044.50623204049	46065.36724521963	45007.14552223989	43837.992945576494	42670.42899788703	41361.61843981603	39526.607417047926	37522.105996585095	35288.49731274966	33481.489066803064	31674.899293924194	29992.473226191294	27759.189442646835	24586.986273470353	21865.89555017119	19686.795059985958	16448.403389344807	13041.19476956921	9014.199046828246	5418.2460647158205	1931.175778058348
HDAL_PF_A_18	17657.145100888767	18767.906766242628	20099.129376600384	21631.486783055105	23065.631302578968	24944.67614698745	26694.9183295876	28396.89248851385	29788.16381983417	31622.244946995837	33711.75944359395	36079.570032188734	38151.5912922664	39348.13596221609	41291.769442446304	43935.76523462669	44985.84841169979	46413.3420122349	47994.96446184465	49631.29174295584	51002.50650012814	52385.70700142553	52962.30185702297	53082.23469897875	53582.23180090599	53910.85047188131	54108.24985869323	54324.73187709633	54891.2553093914	55048.53167554721	55197.663487043304	55577.069127684495	55709.274729113065	55649.20546731958	55757.68870203288	56113.6383938703	56088.67046505419	56295.92449708331	55894.11034299561	55978.292333389625	55758.89897403477	55438.57708786029	55185.44200973372	55050.02166324556	55282.24259542565	55227.1995322087	55378.47233579484	55471.04498487523	55215.758221663054	54915.38176197943	54231.016076525164	54277.72323222685	54063.79278132408	53363.26772515691	53373.22950322319	53559.20952076608	53449.83635485153	53803.943184521784	53721.34299700627	54121.77273344159	54023.655423373006	54268.48609221498	54541.84447664172	54425.29090549121	54289.44520240473	53052.301034984586	51961.084247811144	51174.01920763596	50416.49492463935	50389.35778819328	50169.442416872356	49972.38647350652	49399.400700121165	49627.974860706054	48703.51225632694	47382.63304680728	46775.412181445005	46166.12431709014	45531.12195426714	45341.67352481534	44194.3029346965	43042.9364326982	42186.04417521583	41134.31957626139	39947.9471130051	38315.79397746427	36436.70190731749	34086.39004110488	32651.671621376565	31119.26175383693	29585.851147532732	27099.18811740153	23272.781697246035	20695.617343885617	18478.465066054836	14927.93660695669	11084.101353848595	7413.245856831623	4410.778013159926	1423.026927339103
HDAL_PF_A_3	17691.47117272482	18618.925065989242	19553.57348158318	20907.665825344306	22118.44396618413	24654.359466944694	26108.089503092782	27367.721430242666	28685.872509846922	30477.74626943879	32735.47744419746	36127.706957576	38181.97991867007	39472.327199774256	41559.05005401366	43735.17680255038	44761.37318407163	46430.1197063516	47948.59123359918	49090.45944025472	50183.90320381546	51176.74841638466	51845.28764293569	51853.71845523098	52238.67671987966	52488.59701555086	52823.37472813942	53451.03014937274	53910.0005360062	53874.32347410446	53805.16956530723	54272.761399776966	54382.03799271099	54249.8905844876	54367.07377362092	54729.158930434955	53898.909005958536	54028.603920170965	53830.70653379661	53733.47658617067	53470.11193247071	53407.260493369184	53460.23000387971	53362.56497080786	53585.79650987402	53401.83276607544	53280.040216431335	54122.06997750735	54187.13120828007	53536.785404041264	53069.11841965864	52269.58129791224	51674.230053732885	51312.57222702194	50893.528553385564	50248.908910938255	50604.516735901925	51312.694897059926	52110.5088645906	52885.9421305934	53418.32276749643	53988.02989923694	54178.23257770805	54361.32411700904	53758.623584936264	52346.80776107362	50998.01038633466	50126.66472381678	49287.55441459539	48642.709471080656	47644.62283763643	47077.07815225515	46535.67148075193	46182.936187071646	44970.206568589914	44089.29294643241	43766.72518841016	43585.96112268759	43307.60221049659	43077.80104633804	42557.57914775079	41421.48661733491	40372.67725509754	39434.817016355555	38381.2432157634	37128.261955439615	35655.025839749935	33690.14751271671	32716.718984078874	31686.607727973344	30309.959064090985	28375.04940135739	25462.26320111796	22588.743900747202	20661.041966598197	17469.121528635675	14385.984800872928	9933.547306005406	6054.416459681799	2095.726424613647
HDAL_PF_A_4	16782.047459669808	20341.053670169124	23104.867090031723	24823.841397311382	27876.283405684248	35458.879398994366	37943.16845392446	40380.48097704006	41788.07668221277	43802.045927594474	45378.27426216061	45823.34586298474	47246.94325058586	48896.8818009705	50413.48045730352	52344.02580302445	53227.505955604945	54403.96527663639	55003.030176811866	54036.437629149295	57035.81026208201	60228.37394550037	60352.81548258028	59977.43699071185	61228.47271390845	61527.08060513228	61435.87773892899	61035.16580903804	60431.98957676429	59686.912632797495	58750.03370450473	58680.20089172397	58767.266256205636	58794.04782019327	59209.27668848491	58540.453764375816	57383.18487166067	56964.33760201926	55381.77685636022	55616.92711996334	53985.60926900384	54275.8878634406	54608.55999516339	55113.3148817505	55660.37942367818	55717.18918457775	56292.23109805012	56349.2357758942	56919.97080213687	56848.25271626698	56222.83253565221	56300.30034030625	55988.507327634215	55610.06960629185	55815.57940605465	55702.05778845491	55718.396263810006	55163.51029490435	53806.20479786708	53809.56971751383	53760.840926291225	53495.43392438865	53370.26532282114	53305.72719936279	53850.19789372451	52563.059279231886	51701.631444434344	51084.42626176403	50499.32940927696	50171.29317289352	49949.91839424929	50546.13646831629	47617.36777373488	45248.365037996075	44261.66057839059	42995.261414238	42270.50256171167	41865.50067647926	41234.559536724686	40652.24281228583	39817.326871715864	39216.85690377578	38251.11748855676	37001.981972944566	35946.6580671321	33954.73827631396	31607.794958944938	29952.318652048416	28379.15436040579	26258.132977315858	24740.300286707425	22761.752595872727	20244.674305201534	18144.646622742315	16368.376260850779	14228.48790884095	11886.54859881026	9323.130808804306	6270.084320104766	2546.3820032059266
HDAL_PF_H_1	24873.96106133311	26323.68410296682	27823.208173674397	28813.0628728228	30048.07485195995	32340.366073170055	34552.13026278043	36255.326743853606	40099.67075399041	42793.78600879514	45805.142870729906	48312.116880121415	50713.797024690975	52199.89953849158	54537.41439710506	56624.85392128957	57518.38117326607	59502.72171747866	61320.302490439746	62285.40058912707	63147.750364673375	63810.08646766882	64539.245797841366	64525.08375800679	64645.037054218905	65057.97488488541	65398.0302899007	65788.53441708283	65770.2741846741	65114.29148014687	64926.2150401719	65096.39904987157	65020.50990616198	64729.6602302232	64968.349601173846	65454.01864060121	64153.418918390795	64174.08757448654	63441.65178301112	63296.44032921569	63577.02025891604	63592.16015402902	63413.88009090778	63097.04211334604	63132.54277282456	62515.15436497999	62021.30892942646	62154.95569549751	61696.282626781045	61367.99685639607	61088.132755978746	60329.17748618058	59752.86999673688	59550.79202454086	59003.25049903333	58612.128594618654	58272.6199182461	57993.39904341156	57123.25331279545	56830.22757731662	56626.71620913607	56609.37913106098	56222.26323966512	56211.33992795314	55568.37211428114	54584.53091360859	53405.303540979534	52782.47804695972	52098.62125264727	51387.13116394153	50940.3294216099	50163.12872818404	49042.17240405587	48268.97019076438	47081.10326130008	45626.42159917187	45123.10743342925	44849.688816855334	44462.93086268704	43880.586062176444	42810.584056966385	41894.67850154238	40777.130117089175	39799.62572299666	38340.951578562046	36363.932438568634	34654.54655682982	33421.4994459042	31360.77021689884	28797.316722208794	27135.031582782118	24963.27368101758	22185.206463304403	19628.786858823983	17575.693369194516	14937.12752966659	11790.784098630924	8858.620924559555	3887.2338608029936	1357.528500621875
HDAL_PF_H_18	19249.255053549165	20677.380168629097	21856.0668448876	22615.15928822403	24023.449080807324	26368.86899838342	29125.583406629168	31612.65772299767	35424.41426818768	38094.73612970579	40843.270327141385	43025.893038183705	45751.98090111379	47917.839320218976	50106.17847085558	52175.88400764889	53407.67057222389	55466.644913044176	57718.63063203444	59483.824382805295	61568.42363096223	63048.652888780154	63386.265599856	63198.482382234535	63223.361282089114	63097.33443001699	63189.79069637495	63626.57614061879	63697.26063357087	62743.09605449672	62188.46609060795	61838.799513307276	60974.09383453483	60207.62019271321	59728.845788087114	59502.560183549824	58660.93853833278	57705.816741109134	55561.424140962525	54413.936197924784	54174.31715752048	53507.21113878721	52879.504174601054	52201.55638255601	51480.401169184195	50780.79226736394	50390.68995335564	50307.74467770426	50086.03227042288	49851.22869137169	49473.88910532056	49578.79101266208	49301.73226379919	48929.84094448753	49197.11460171361	49222.66781567331	49291.449852101556	49378.68513326147	49229.18744759289	49467.58160217359	49890.23693963841	50433.88215786507	50717.865756478306	50805.10357922315	50189.650518872426	48913.06871476451	48500.77451663877	47542.12569434951	46854.34106197309	46330.05633178148	46348.69616199665	46016.71425327334	45319.94832158212	44708.626895315036	44078.35431115874	42904.28146167351	43300.97953052124	43593.85607849929	43459.49916833503	42878.91034026938	42107.86258325161	41172.54804631256	40160.16408891386	38998.833133033855	37958.07780237381	35894.057722400525	33549.2895174577	31885.52197482941	29551.943035096006	26537.51733409233	24334.157837705945	21006.92250891824	17843.64433966188	15085.498498534913	12917.811667681888	10450.15214919827	7927.590965019239	5681.907976428316	2526.811988446373	920.8631050197114
HDAL_PF_H_3	24817.604581041058	25582.11147493288	26302.94901322586	26978.648146556094	28186.751755958496	30364.063705427307	32379.74585153416	33498.74999405972	35398.27396324276	37701.28212349172	40584.403808632414	43621.2811518394	46428.556423636415	48140.44510245685	51812.2168229572	55067.69227914524	56475.035980563436	58545.566662467216	60291.32347678148	61168.47737403395	62426.59709882799	63456.47074225402	64555.910679779205	64569.65835890951	64960.6641147044	65615.82196609162	66242.47957784905	67095.9919611249	67488.17707683732	66978.23895307454	67078.50671856542	67571.44389195417	68042.8838904704	68456.64523619875	68997.50334293021	69713.00423853206	67345.24475974345	67710.62840221147	68158.88920226449	68737.90296176552	69013.44434025309	69133.54494020659	69521.45036796787	69487.48799936424	69822.05978532344	69152.61764563709	68489.46220710258	68653.73704155679	68280.55600806775	67674.65873580302	67263.50488211759	65188.587377290605	64240.453363822424	63976.92863943654	63607.889777214776	63640.352371914734	63078.62755816543	62624.90435634083	61739.02625378317	61837.33238655462	61323.88309070715	61242.92534731897	61103.71509733824	60925.23291236466	60566.71740040313	59418.08339861914	58171.815241378295	57030.83408726853	56227.9121603714	55475.77851579227	54891.146112192255	54157.816100607175	53190.41317740888	52521.434622422545	50965.543846214125	49483.92050181206	48617.95012589037	48273.458916348456	47986.03016409488	47374.44966646313	46291.704844899585	45235.423415703146	44005.80501534587	43327.33217597535	41698.101905028976	39685.57835666887	37786.991742599756	36523.04044422513	35161.921038082706	33923.47576056309	32119.334598327183	29907.82671941741	26933.183784357498	24389.26143214815	22133.449580950008	18778.125232507962	14947.646975215182	10679.733337529815	4451.874562580408	1509.6613618496601
HDAL_PF_H_4	21599.101967698953	23345.236875556344	24903.02564289772	25923.19058722815	27596.22016152444	31275.681699237382	33423.24646612351	34967.1587812716	37526.64066527128	39852.0616984188	42272.67539642994	44157.29464878887	46215.596039678276	47726.88863627186	49902.66586957942	51885.65990856776	53158.540713870585	55087.70472569717	56646.34319521905	57114.6824247643	58624.05582159622	59932.19506418564	60236.480548619176	60102.684364813205	60496.06242342926	61051.479627915396	61192.08968402866	61436.29665424038	61619.96274316326	61009.92670742435	60576.332583422874	60569.67463822707	60712.8210891053	61083.66144908291	61539.5753917461	61846.80699446966	60586.02627063315	60398.75059185728	59885.72126984656	59976.0706297793	59631.62138521098	59515.246780144706	59702.23548402237	59779.45081004012	59939.20229847115	58929.44669226953	58710.30950703619	58881.82102756496	58694.46518153477	58482.930374470445	58167.74636976366	57637.04248906846	57340.80608269165	57213.91781232109	56680.07525537645	55998.0057610289	55497.53870339803	54997.41487140952	53904.071258687996	53574.90984223099	53175.06662477352	52919.47499502613	52501.70305616709	52190.724807689294	51452.63331390597	50476.979659460245	49824.466660334176	49134.996278661565	48501.04020542703	47931.808700900474	47757.38614689835	47386.33005433717	45591.67290105033	44315.84565549721	43070.83522952258	41573.72323908641	41040.35028542833	40689.22788469201	40256.97971865653	39695.499101559624	38758.953591854995	37880.42991473478	36798.74350369725	36119.00750688786	35115.80354010859	33480.74238990921	31932.774818468788	30638.698204087537	29047.712597663933	26828.39764381458	25122.593059586336	22891.016467558176	20385.96705720392	18292.67443572556	16329.274189099066	13983.393956600252	11342.362743036269	8686.879158070455	4400.000081194088	1665.8640304559444
