"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Vcard_DToL15328",107.376413463303,0.230520236721421,0.357905616878455,0.644081081297212,0.519522857619176,0.94363074397221
"Vcard_DToL15329",428.915133395514,0.412176473640263,0.344134446297757,1.19771931602462,0.231026306903183,0.929824375760405
"Vcard_DToL15330",175.743065426677,0.774732363298024,0.399846153588537,1.93757613108182,0.0526749568745599,0.929824375760405
"Vcard_DToL15334",385.676875944858,0.19225103729649,0.31302871358356,0.614164225050143,0.539106811167921,0.947138312312548
"Vcard_DToL15335",58.1768379188566,-0.631062483621981,0.471881580507961,-1.33733230897182,0.181114189230363,0.929824375760405
"Vcard_DToL15336",802.285164366375,0.257733992013963,0.269520028049956,0.956270277495637,0.338935702266924,0.929824375760405
"Vcard_DToL15337",112.533446117584,0.117828942582734,0.350873069548623,0.335816432803789,0.737009297509665,0.968340759727348
"Vcard_DToL15338",525.194868644135,-0.678940773848693,0.425299292067601,-1.59638350336303,0.110403196959661,0.929824375760405
"Vcard_DToL15340",3.19440212882208,-0.951315815943264,1.65864152842643,-0.57355118609974,0.566271552111348,0.947672818666873
"Vcard_DToL15341",7.02438680196268,0.55877718052122,1.01470248407995,0.550680804756157,0.581852505410701,0.949392258292444
"Vcard_DToL15343",977.268735004573,-0.147909935546968,1.21560501034958,-0.12167598380039,0.903155634041086,0.988980567729117
"Vcard_DToL15344",581.578362142652,0.51522065226239,0.339208425346823,1.5188910821882,0.12878991410586,0.929824375760405
"Vcard_DToL15345",273.470842478073,-0.0337710786000796,0.393667799484874,-0.0857857275709877,0.931636752398521,0.993372414470367
"Vcard_DToL15346",105.373468476844,-0.272906672363166,0.493935754125033,-0.552514512432084,0.580595894264602,0.948641747584139
"Vcard_DToL15347",133.147675445345,0.246033864162747,0.395629021925513,0.621880222450083,0.534020630760658,0.945685893353601
"Vcard_DToL15348",87.8478984951129,-0.129807228795048,0.448389808765421,-0.289496385193174,0.772201545725296,0.972704205389645
"Vcard_DToL15349",668.579494649143,-0.0978794670085195,0.318654482482311,-0.307164883563039,0.758717873146577,0.971289126176454
"Vcard_DToL15350",441.952056904154,-0.0196118037178741,0.356536807746514,-0.0550063928653827,0.956133370735741,0.995615979736505
"Vcard_DToL15351",361.423645908524,-0.645728827820884,0.431266231049279,-1.49728585576898,0.134318893638609,0.929824375760405
"Vcard_DToL15353",98.4484245746477,0.400001738368284,0.535319489552615,0.747220577944172,0.454930424606813,0.935692754448769
"Vcard_DToL15354",2379.38823655245,-0.137485818848481,0.286735967658137,-0.479485779099746,0.631593082659089,0.953834378848522
"Vcard_DToL15355",546.305933962787,0.18269031132065,0.37253511939321,0.490397553976168,0.623852607211671,0.953253689320338
"Vcard_DToL15356",565.947719082576,0.385378245242889,0.40780778913376,0.944999716806502,0.344659020604832,0.929824375760405
"Vcard_DToL15357",399.651715872391,-0.161765114914026,0.338698185738464,-0.477608448245242,0.632928916736599,0.953834378848522
"Vcard_DToL15358",338.594981295574,-0.0268323057665732,0.306073634917678,-0.0876661780221287,0.930142002119427,0.993372414470367
"Vcard_DToL15359",1763.99133396522,-0.0536028675428849,0.260178123978664,-0.206023729909286,0.836772375126089,0.982411580545938
"Vcard_DToL15360",909.825497372898,-0.0626878131285302,0.285366479267246,-0.219674760993294,0.826124462344866,0.981352243119755
"Vcard_DToL15361",137.881276832382,0.674638123628204,0.461944072118073,1.46043247299376,0.144171253567387,0.929824375760405
"Vcard_DToL15363",656.251336969781,-0.779780600655452,1.11483280922504,-0.699459680593279,0.48426480197051,0.939249168288569
"Vcard_DToL15365",208.126093776932,-0.368893702694729,0.342330736459502,-1.07759445298412,0.28121477876006,0.929824375760405
"Vcard_DToL15366",713.254732230534,-0.0200873575033291,0.271559630142279,-0.073970337538038,0.941033987796311,0.994240067462374
"Vcard_DToL15367",1167.99533640004,-0.265238042293279,0.359561983394689,-0.737669872073569,0.460715084400436,0.935692754448769
"Vcard_DToL15368",412.800688914464,0.11217128153846,0.344332879560304,0.325764073653661,0.744602862297078,0.969571779904378
"Vcard_DToL15369",1880.22006625903,0.123726168091411,0.279802362778993,0.44219129124774,0.658350787456781,0.955717748845665
"Vcard_DToL15371",3.40927270811064,0.782163188948602,1.73410598448266,0.451046934816933,0.651955722050546,0.955717748845665
"Vcard_DToL15372",623.301510913058,-0.150969642261641,0.283565612385546,-0.532397567503273,0.594450669570426,0.949885168510821
"Vcard_DToL15374",65.875590858076,0.0423035381624904,0.475382084946069,0.0889884989403623,0.929091050371989,0.993238042144072
"Vcard_DToL15376",422.683771156452,0.521530163456872,0.307183974397422,1.69777790159762,0.0895496882361529,0.929824375760405
"Vcard_DToL15377",1203.30422010425,0.167737113433442,0.282548689356046,0.593657375710111,0.552741297363155,0.947672818666873
"Vcard_DToL15378",60.9571236483381,-0.837144357967076,0.465125843366217,-1.79982335943425,0.0718885342615419,0.929824375760405
"Vcard_DToL15379",351.740161159689,-0.146402866589736,0.338486545482861,-0.43252196739722,0.665362089824365,0.955883159438815
"Vcard_DToL15380",100.167060724223,-0.147488396884477,0.406048688787779,-0.36322835403013,0.716434308510109,0.964129507399567
"Vcard_DToL15382",341.286398368492,0.0425201477109288,0.291734509363769,0.145749461740605,0.884119173424274,0.987398108209145
